state,action
[ 1  1 -1 -1 -1  0  0  1  0],-6.561
[ 1  0 -1 -1  0  0  0  1  0],3.8742048900000006
[-1 -1  0  1 -1  1  1  1  0],-8.1
[-1 -1  0  1 -1  1  0  1  1],0
[-1 -1  0  1 -1  1  0  1  0],-6.130532790000001
[-1 -1  0  1  1  0  0  1  0],-8.1
[-1 -1  0  0  1  1  0  1  0],0
[-1 -1  0  0  1  0  1  1  0],0
[-1 -1  0  0  1  0  0  1  1],0
[-1 -1  1 -1  1  0  1  1  0],0
[-1 -1  1 -1  1  0  0  1  1],0
[-1 -1  1 -1  1  0  0  1  0],-6.561
[-1 -1  0  0  1  0  0  1  0],-6.99146721
[-1 -1  0  0  0  1  1  1  0],0
[-1 -1  0  0  0  1  0  1  1],0
[-1 -1  1 -1  0  1  1  1  0],5.3144100000000005
[-1 -1  1 -1  0  1  0  1  1],0
[-1 -1  1 -1 -1  1  1  1  1],8.1
[-1 -1  1 -1 -1  1  1  1  0],6.561
[-1 -1  1 -1  0  1  0  1  0],4.3046721
[-1 -1  0  0  0  1  0  1  0],2.82429536481
[-1  0 -1  0  1  1  0  1  0],0
[-1  0 -1  0  0  1  1  1  0],0
[-1  0 -1  0  0  1  0  1  1],0
[-1  1 -1 -1  0  1  1  1  0],5.845851000000001
[-1  1 -1 -1  0  1  0  1  1],0
[-1  1 -1 -1  0  1  0  1  0],6.561
[-1  0 -1  0  0  1  0  1  0],4.3046721
[ 1  0 -1  1  0  0  0  1 -1],0
[ 1  0 -1  0  1  0  0  1 -1],0
[ 1  0 -1  0  0  1  0  1 -1],0
[ 1  1 -1 -1  1  0  0  1 -1],8.991
[ 1  1 -1 -1  0  1  0  1 -1],5.8989951000000005
[ 1  1 -1 -1  0  0  0  1 -1],6.561
[ 1  0 -1  0  0  0  0  1 -1],4.3046721
[ 1  0 -1 -1  1 -1  1  1  0],-8.1
[ 1  0 -1 -1  1 -1  0  1  1],0
[ 1  0 -1 -1  1 -1  0  1  0],6.561
[ 0 -1  1  1  0 -1  0  1  0],3.4867844010000004
[ 0 -1  1  0  1 -1  0  1  0],0
[ 0 -1  1  0  0 -1  1  1  0],0
[-1 -1  1  1  1 -1  1  1 -1],8.1
[-1 -1  1  1  1 -1  0  1 -1],6.561
[-1 -1  1  1  0 -1  0  1  0],4.3046721
[ 0 -1  1  0  0 -1  0  1  0],2.82429536481
[ 0 -1  1  1  0  0 -1  1  0],-0.3835462841100001
[ 0 -1  1  0  1  0 -1  1  0],0
[ 0 -1  1  0  0  1 -1  1  0],0
[ 0 -1  1  0  0  0 -1  1  1],0
[ 1 -1  1  1 -1  0 -1  1  0],-0.5845851000000001
[ 0 -1  1  1 -1  1 -1  1  0],0
[ 0 -1  1  1 -1  0 -1  1  1],0
[ 1 -1  1  1 -1  0 -1  1 -1],-0.7217100000000001
[ 0 -1  1  1 -1  0 -1  1  0],-0.47351393100000005
[ 0 -1  1  0  0  0 -1  1  0],-0.3106724901291001
[-1 -1  1  1  1  0  0  1 -1],5.3144100000000005
[-1 -1  1  1  1  1 -1  1 -1],8.1
[-1 -1  1  1  1  0 -1  1 -1],6.561
[-1 -1  1  1  0  0  0  1 -1],4.3046721
[-1 -1  0  1  0  0  0  1  0],3.1067249012910008
[ 0 -1 -1  1  1  0  0  1  0],-8.1
[ 0 -1 -1  1  0  1  0  1  0],0
[ 0 -1 -1  1  0  0  1  1  0],0
[ 0 -1 -1  1  0  0  0  1  1],0
[ 0 -1 -1  1  0  0  0  1  0],-6.561
[ 1  1  0  0 -1  1 -1  0  0],-8.1
[ 1  0  1  0 -1  1 -1  0  0],0
[ 1  0  0  1 -1  1 -1  0  0],0
[ 1  0  0  0 -1  1 -1  1  0],-0.38703306851100006
[ 1  0  0  0 -1  1 -1  0  1],5.845851000000001
[ 1  0  0  0 -1  1 -1  0  0],-6.561
[-1  0  1  1  1 -1  0  0  0],0
[-1  0  1  1  0 -1  0  1  0],0
[-1  0  1  1  0 -1  0  0  1],-0.38703306851100006
[-1  1  1  1  1 -1 -1  0  0],-0.10628819999999983
[-1  1  1  1  0 -1 -1  1  0],0
[-1  1  1  1  0 -1 -1  0  1],-0.5898995100000001
[-1  1  1  1  1 -1 -1  1 -1],8.1
[-1  1  1  1  1 -1 -1  0 -1],6.561
[-1  1  1  1  0 -1 -1  0  0],4.3046721
[-1  0  1  1  0 -1  0  0  0],2.82429536481
[-1  0  1  1  1  0 -1  0  0],-4.778351946880201
[-1  0  1  1  0  1 -1  0  0],0
[-1  0  1  1  0  0 -1  0  1],5.663088440100001
[-1  1  1  1  1  0 -1 -1  0],-8.1
[-1  1  1  1  0  1 -1 -1  0],-8.1
[-1  1  1  1  0  0 -1 -1  1],-0.720384750171
[-1  1  1  1  0  0 -1 -1  0],-1.3052216476385095
[-1  0  1  1  0  0 -1  0  0],3.902447843648101
[-1  1  1  1  0 -1  1 -1  0],5.3144100000000005
[-1  1  1  1  0 -1  0 -1  1],-0.7290000000000001
[-1  1  1  1  1 -1  1 -1 -1],8.991
[-1  1  1  1  0 -1  1 -1 -1],6.561
[-1  1  1  1  0 -1  0 -1  0],4.3046721
[-1  1  1  1 -1 -1 -1  0  1],-0.8004420000000001
[-1  1  1  0 -1 -1  0  0  1],-0.47351393100000005
[-1  1  1  0 -1  0 -1  1  1],-8.1
[-1  1  1  1 -1  0 -1 -1  1],7.2171
[-1  1  1  0 -1  0 -1  0  1],4.735139310000001
[-1 -1  1  1  1  1 -1  0  0],8.1
[-1 -1  1  1  1  0 -1  0  1],5.3144100000000005
[-1 -1  1  1  1  0 -1  0  0],6.561
[-1  0  1  1  1  0  0  0 -1],4.45491578511
[-1  0  1  1  0  0  0  1 -1],0
[-1 -1  1  1  1  0  0  0 -1],7.2171
[-1  0  1  1  0  0  0  0 -1],4.735139310000001
[-1 -1  1 -1  1  0  1  0  1],0
[-1 -1  1 -1  1  0  0  0  1],6.561
[-1  1  1  0 -1  1  0 -1  1],8.1
[-1  1  1  0 -1  0  1 -1  1],0
[-1  1  1  1 -1 -1  0 -1  1],-0.81
[-1  1  1  0 -1  0  0 -1  1],-0.4778186031
[-1  0  1  0 -1  0  0  0  1],-0.0016263481661009703
[-1  0  1  0  1 -1  0  0  1],0
[-1  0  1  0  0 -1  0  1  1],0
[-1  0  1  0  0 -1  0  0  1],-0.78701071649391
[-1 -1  0  0  1  1  0  0  1],0
[-1 -1  0  0  1  0  1  0  1],0
[-1 -1  1  0  1 -1  1  0  1],8.1
[-1 -1  1  0  1 -1  0  1  1],0
[-1 -1  1  0  1 -1  0  0  1],6.561
[-1 -1  0  0  1  0  0  0  1],4.3046721
[-1  0 -1  0  1  1  0  0  1],0
[-1  0 -1  0  1  0  1  0  1],0
[-1  0 -1  0  1  0  0  1  1],0
[-1  1 -1 -1  1  0  0  1  1],0
[-1  1 -1 -1  1  0  0  0  1],-0.7034513930999999
[-1  0 -1  0  1  0  0  0  1],-4.3046721
[-1 -1  0  0  0  1  1  0  1],0
[-1 -1  0  0  0  1  0  0  1],6.561
[ 0 -1 -1  1  1  0  0  0  1],-8.1
[ 0 -1 -1  1  0  1  0  0  1],-8.1
[ 0 -1 -1  1  0  0  1  0  1],0
[ 0 -1 -1  1  0  0  0  0  1],-7.2171
[ 0 -1 -1  0  1  1  0  0  1],0
[ 0 -1 -1  0  1  0  1  0  1],0
[ 0 -1 -1  0  1  0  0  1  1],0
[ 0 -1 -1  0  1  0  0  0  1],7.2171
[ 1  0 -1  1  0  0 -1  0  1],-8.1
[ 1  0 -1  0  1  0 -1  0  1],0
[ 1  0 -1  0  0  0 -1  1  1],0
[ 1  1 -1 -1  0  0 -1  1  1],0
[ 1  1 -1 -1  0  0 -1  0  1],6.561
[ 1  0 -1  0  0  0 -1  0  1],4.3046721
[ 1  0 -1  1  0  0  0 -1  1],0
[ 1  0 -1  0  1  0  0 -1  1],0
[ 1  1 -1 -1  0  0  0 -1  1],6.561
[ 1  0 -1  0  0  0  0 -1  1],4.3046721
[ 0  1 -1  0 -1  0  1  0  1],0
[ 0  1 -1  0 -1  0  0  1  1],0
[ 1  1 -1 -1 -1  0  0  0  1],-7.2171
[ 0  1 -1  0 -1  0  0  0  1],2.982314836829972
[ 0  1  1 -1 -1  0  0  0  1],-8.1
[ 0  0  1 -1 -1  0  1  0  1],0
[ 0  0  1 -1 -1  0  0  1  1],0
[ 0  0  1 -1 -1  0  0  0  1],-7.2171
[-1  0  0  0  1  1  1  0 -1],0
[-1  0  0  0  1  1  0  1 -1],0
[-1  1 -1  1  1  1  0  0 -1],8.91
[-1  1 -1  0  1  1  1  0 -1],7.185082320000001
[-1  1 -1  0  1  1  0  1 -1],0
[-1  1 -1  0  1  1  0  0 -1],6.561
[-1  0  0  0  1  1  0  0 -1],4.3046721
[ 0 -1  0  1  1  1  0  0 -1],0
[ 0 -1  0  0  1  1  1  0 -1],0
[ 0 -1  0  0  1  1  0  1 -1],0
[ 1 -1 -1  0  1  1  1  0 -1],0
[ 1 -1 -1  0  1  1  0  1 -1],0
[ 1 -1 -1  0  1  1  0  0 -1],7.2171
[ 0 -1  0  0  1  1  0  0 -1],4.735139310000001
[ 0  0  1 -1  1  1 -1  0  0],0
[ 0  0  1 -1  0  1 -1  1  0],0
[ 0  0  1 -1  0  1 -1  0  1],0
[ 1  1  1 -1  0  1 -1 -1  0],8.91
[ 1  0  1 -1  1  1 -1 -1  0],0
[ 1  0  1 -1  0  1 -1 -1  1],0
[ 1  0  1 -1  0  1 -1 -1  0],6.561
[ 0  0  1 -1  0  1 -1  0  0],4.3046721
[ 0  0 -1  1 -1  1  1  0  0],-5.3144100000000005
[ 0  0 -1  0 -1  1  1  0  1],0
[ 1  0 -1 -1 -1  1  1  0  1],5.845851000000001
[ 1 -1 -1 -1 -1  1  1  0  1],7.2171
[ 1  0 -1 -1 -1  1  1  0  0],4.735139310000001
[ 0  0 -1  0 -1  1  1  0  0],3.1067249012910008
[ 1  0  0 -1 -1  1  1  0  0],-0.3873817469511001
[ 0  0  0 -1 -1  1  1  0  1],0
[ 1 -1  0 -1 -1  1  1  0  1],0
[ 1 -1  0 -1 -1  1  1  1 -1],-0.7289271
[ 1 -1  0 -1 -1  1  1  0  0],-0.47824907031000014
[ 0  0  0 -1 -1  1  1  0  0],-0.31377921503039113
[ 1  0  0  0 -1  1  1 -1  0],-8.1
[ 0  1  0  0 -1  1  1 -1  0],0
[ 0  0  1  0 -1  1  1 -1  0],0
[ 0  0  0  1 -1  1  1 -1  0],0
[ 0  0  0  0 -1  1  1 -1  1],0
[ 0  0  0  0 -1  1  1 -1  0],-6.561
[-1  1 -1  0 -1  1  1 -1  1],-0.7217100000000001
[-1  1 -1  0 -1  1  0  0  1],0.0
[-1  0  0  0 -1  1  0  0  1],0.0
[ 0 -1  0  1 -1  1  0  0  1],0
[ 1 -1 -1  0 -1  1  0  0  1],4.122086031000002
[ 0 -1  0  0 -1  1  0  0  1],6.130532790000001
[ 0  1  0  0 -1  1 -1  1  0],-5.3144100000000005
[ 0  0  1  0 -1  1 -1  1  0],0
[ 0  0  0  1 -1  1 -1  1  0],0
[ 0  0  0  0 -1  1 -1  1  1],5.3144100000000005
[ 1 -1  1  0 -1  1 -1  1  0],-0.5898995100000001
[ 1 -1  0  1 -1  1 -1  1  0],-8.1
[ 1 -1  0  0 -1  1 -1  1  1],0
[ 1 -1  1  0 -1  1 -1  1 -1],-0.8017542000000001
[ 1 -1  0  0 -1  1 -1  1  0],-0.4778186031
[ 0  0  0  0 -1  1 -1  1  0],-4.336021778549392
[ 1  0  0  0 -1  1  0  1 -1],-0.42608505380220013
[ 0  1  0  0 -1  1  0  1 -1],0
[ 0  0  0  1 -1  1  0  1 -1],0
[ 0  0  0  0 -1  1  1  1 -1],0
[ 1 -1  0  1 -1  1  0  1 -1],0
[ 1 -1  0  0 -1  1  1  1 -1],0
[ 1 -1  0  0 -1  1  0  1 -1],-0.5260309306200002
[ 0  0  0  0 -1  1  0  1 -1],-0.34512889357978216
[ 0  1 -1 -1 -1  1  1  1  0],-0.5845851000000001
[ 0  1 -1 -1 -1  1  0  1  1],0
[ 0  1 -1 -1 -1  1  1  1 -1],-0.7217100000000001
[ 0  1 -1 -1 -1  1  0  1  0],-0.47351393100000005
[-1  1  0  0 -1  1 -1  1  1],-8.1
[-1  1  0  0 -1  1 -1  1  0],-6.561
[-1  0  0  1  1  0  1  0 -1],0
[-1  0  0  1  0  0  1  1 -1],0
[-1  0  0  1  0  0  1  0 -1],-7.034513931
[-1  0  0  0  1  0  1  1 -1],0
[-1  1 -1  0  1  0  1  1 -1],0
[-1  1 -1 -1  1  1  1  1 -1],8.991
[-1  1 -1 -1  1  1  1  0 -1],7.938810000000001
[-1  1 -1  0  1  0  1  0 -1],6.069587661000002
[-1  0  0  0  1  0  1  0 -1],5.343045103962001
[ 0 -1  1  0  1  0  1  0 -1],0
[ 0 -1  0  1  1  0  1  0 -1],0
[ 0 -1  0  0  1  0  1  1 -1],0
[ 1 -1 -1  1  1  0  1  0 -1],8.91
[ 1 -1 -1  0  1  0  1  1 -1],0
[ 1 -1 -1  0  1  0  1  0 -1],7.873200000000001
[ 0 -1  0  0  1  0  1  0 -1],6.026540940000001
[ 0  1 -1 -1  1 -1  1  1  0],8.1
[ 0  1 -1 -1  1 -1  1  0  1],0
[ 0  1 -1 -1  1 -1  1  0  0],6.561
[ 1  1  0  0 -1  0  1 -1  0],5.845851000000001
[ 1  0  1  0 -1  0  1 -1  0],0
[ 1  0  0  1 -1  0  1 -1  0],0
[ 1  0  0  0 -1  0  1 -1  1],0
[ 1  1 -1  0 -1  1  1 -1  0],5.3144100000000005
[ 1  1 -1  0 -1  0  1 -1  1],0
[ 1  1 -1  0 -1  0  1 -1  0],6.561
[ 1  0  0  0 -1  0  1 -1  0],4.3046721
[-1 -1  0  0  1  1  1  0  0],0
[-1 -1  0  0  1  0  1  0  0],6.561
[ 0  0 -1  1  1  0  1  0 -1],5.3144100000000005
[ 0  0 -1  0  1  1  1  0 -1],0
[ 0  0 -1  0  1  0  1  1 -1],0
[ 1  0 -1 -1  1  1  1  0 -1],-0.5314410000000002
[ 1  0 -1 -1  1  0  1  1 -1],0
[ 1 -1 -1 -1  1  1  1  1 -1],-0.8991
[ 1 -1 -1 -1  1  1  1  0 -1],-0.78732
[ 1  0 -1 -1  1  0  1  0 -1],-0.43046721000000016
[ 0  0 -1  0  1  0  1  0 -1],4.276429146351901
[ 1  0  0 -1  1  0  1  0 -1],-4.729824900000001
[ 0  1  0 -1  1  0  1  0 -1],0
[ 0  0  1 -1  1  0  1  0 -1],0
[ 0  0  0 -1  1  1  1  0 -1],0
[ 0  0  0 -1  1  0  1  1 -1],0
[ 1 -1  0 -1  1  1  1  0 -1],5.845851000000001
[ 1 -1  0 -1  1  0  1  1 -1],0
[ 1 -1  0 -1  1  0  1  0 -1],7.2171
[ 0  0  0 -1  1  0  1  0 -1],4.735139310000001
[ 1  0  0  0  1 -1  1  0 -1],5.31441
[ 0  1  0  0  1 -1  1  0 -1],0
[ 0  0  1  0  1 -1  1  0 -1],0
[ 0  0  0  1  1 -1  1  0 -1],0
[ 0  0  0  0  1 -1  1  1 -1],0
[ 1 -1  1  0  1 -1  1  0 -1],8.91
[ 1 -1  0  1  1 -1  1  0 -1],0
[ 1 -1  0  0  1 -1  1  1 -1],0
[ 1 -1  0  0  1 -1  1  0 -1],6.561
[ 0  0  0  0  1 -1  1  0 -1],4.3046721
[ 0  0  1 -1 -1  0  1  1  0],0
[ 0  0  1 -1 -1  0  1  0  0],-7.0388186031
[ 0 -1  0  1 -1  0  1  1  0],0
[ 0 -1  0  0 -1  0  1  1  1],0
[ 1 -1 -1  0 -1  0  1  1  1],0
[ 1 -1 -1  1 -1  1  1  1 -1],8.1
[ 1 -1 -1  0 -1  1  1  1 -1],6.561
[ 1 -1 -1  0 -1  0  1  1  0],4.735139310000001
[ 0 -1  0  0 -1  0  1  1  0],3.1067249012910008
[ 1  0 -1  0 -1  0  1  1  0],5.3144100000000005
[ 0  1 -1  0 -1  0  1  1  0],0
[ 0  0 -1  1 -1  0  1  1  0],0
[ 0  0 -1  0 -1  0  1  1  1],0
[ 1  0 -1 -1 -1  0  1  1  1],8.991
[ 1  0 -1 -1 -1  0  1  1  0],6.561
[ 0  0 -1  0 -1  0  1  1  0],4.3046721
[ 0  1 -1 -1  1  1  1  0 -1],-0.5904309510000001
[ 0  1 -1 -1  1  0  1  1 -1],8.1
[ 0  1 -1 -1  1  1  1 -1 -1],-0.7289271
[ 0  1 -1 -1  1  0  1  0 -1],6.513175092969
[-1  0 -1  1  1  0  1  0  0],-8.1
[-1  0 -1  1  0  0  1  1  0],0
[-1  0 -1  1  0  0  1  0  0],-4.495756494519
[-1  0 -1  0  1  1  1  0  0],0
[-1  0 -1  0  1  0  1  1  0],0
[-1  1 -1  0  1  0  1 -1  1],-0.6494793605100001
[-1  1 -1  1  1  1  1 -1 -1],8.9991
[-1  1 -1  1  1  0  1 -1 -1],6.561
[-1  1 -1  0  1  0  1 -1  0],-0.5980426800490123
[-1  0 -1  0  1  0  1  0  0],-6.5740133052274645
[ 0 -1 -1  1  1  0  1  0  0],0
[ 0 -1 -1  0  1  1  1  0  0],0
[ 0 -1 -1  0  1  0  1  1  0],0
[ 1 -1 -1 -1  1  0  1  0  1],8.1
[ 1 -1 -1 -1  1  0  1  0  0],-0.08609344199999987
[ 0 -1 -1  0  1  0  1  0  0],-0.056485907296199914
[ 0  0 -1 -1  1  1  1  0  0],0
[ 0  0 -1 -1  1  0  1  1  0],0
[ 0  0 -1 -1  1  0  1  0  1],0
[ 0  1 -1 -1  1  1  1 -1  0],-0.6377292
[ 0  1 -1 -1  1  0  1 -1  1],-0.6631190594955002
[ 0  1 -1 -1  1  0  1 -1  0],-0.49603068068051737
[ 0  0 -1 -1  1  0  1  0  0],0.09155176622279985
[ 0  0 -1  1  1 -1  1  0  0],0
[ 0  0 -1  0  1 -1  1  1  0],0
[ 0  0 -1  0  1 -1  1  0  1],0
[ 1  1 -1  0  1 -1  1 -1  0],-8.1
[ 0  1 -1  1  1 -1  1 -1  0],-8.1
[ 0  1 -1  0  1 -1  1 -1  1],0
[ 0  1 -1  0  1 -1  1 -1  0],-6.561
[ 0  0 -1  0  1 -1  1  0  0],-4.6920925890000005
[-1  0 -1  0  0  1  1  0  1],0
[-1  1 -1 -1  0  1  1  0  1],-0.5904899994095102
[-1  1 -1 -1  0  1  1  1 -1],7.2171
[-1  1 -1 -1  0  1  1  0  0],4.735139310000001
[-1  0 -1  0  0  1  1  0  0],3.1067249012910008
[ 0 -1 -1  1  0  1  1  0  0],0
[ 0 -1 -1  0  0  1  1  1  0],0
[ 0 -1 -1  0  0  1  1  0  1],0
[ 1 -1 -1 -1  0  1  1  1  0],-0.5898995100000001
[ 1 -1 -1 -1  0  1  1  0  1],0
[ 1 -1 -1 -1  0  1  1  1 -1],-0.7282710000000001
[ 1 -1 -1 -1  0  1  1  0  0],-0.4778186031
[ 0 -1 -1  0  0  1  1  0  0],-0.31349678549391
[-1  0 -1  0  0  0  1  1  1],0
[-1  1 -1 -1  0  0  1  1  1],0
[-1  1 -1 -1  0  0  1  1  0],7.2171
[-1  0 -1  0  0  0  1  1  0],4.735139310000001
[ 0 -1 -1  0  0  0  1  1  1],0
[ 1 -1 -1 -1  0  0  1  1  1],0
[ 1 -1 -1 -1  1 -1  1  1  1],8.1
[ 1 -1 -1 -1  1 -1  1  1  0],6.561
[ 1 -1 -1 -1  0  0  1  1  0],4.3046721
[ 0 -1 -1  0  0  0  1  1  0],2.82429536481
[ 0  0 -1 -1  0  1  1  1  0],0
[ 0  0 -1 -1  0  0  1  1  1],0
[ 1  0 -1 -1  0 -1  1  1  1],8.91
[ 1  0 -1 -1  0 -1  1  1  0],5.9049
[ 0  0 -1 -1  0  0  1  1  0],-4.3046721
[-1  1 -1 -1  1 -1  1  1  1],8.1
[-1  1 -1 -1  1 -1  1  0  1],6.561
[-1  1 -1 -1  0  0  1  0  1],4.3046721
[-1  0 -1  0  0  0  1  0  1],-6.539029806357143
[ 1 -1 -1 -1  0  0  1  0  1],6.561
[ 0 -1 -1  0  0  0  1  0  1],4.3046721
[ 0  0 -1 -1  0  1  1  0  1],0
[ 1  0 -1 -1 -1  0  1  0  1],7.2171
[ 0  0 -1 -1  0  0  1  0  1],4.735139310000001
[ 1  0  0 -1 -1  0  1  1  0],5.3144100000000005
[ 0  0  0 -1 -1  0  1  1  1],0
[ 1 -1  0 -1 -1  0  1  1  1],8.991
[ 1 -1  0 -1 -1  0  1  1  0],6.561
[ 0  0  0 -1 -1  0  1  1  0],4.3046721
[ 1  0 -1 -1  1 -1  1  0  1],0
[ 1  0 -1 -1  1 -1  1  0  0],-6.561
[-1  0  0  0  0 -1  1  1  1],0
[-1  1 -1  0  0 -1  1  1  1],0
[-1  1 -1  0  0 -1  1  1  0],7.2171
[-1  0  0  0  0 -1  1  1  0],4.735139310000001
[ 0 -1  0  1  0 -1  1  1  0],0
[ 0 -1  0  0  0 -1  1  1  1],0
[ 1 -1 -1  1  0 -1  1  1  0],8.1
[ 1 -1 -1  0  0 -1  1  1  1],0
[ 1 -1 -1  0  0 -1  1  1  0],6.561
[ 0 -1  0  0  0 -1  1  1  0],4.3046721
[ 0  0 -1  1  0 -1  1  1  0],0
[ 0  0 -1  0  0 -1  1  1  1],0
[ 0  0 -1  0  0 -1  1  1  0],3.8742048899999997
[ 1  0  0 -1  0 -1  1  1  0],-5.3144100000000005
[ 0  1  0 -1  0 -1  1  1  0],0
[ 0  0  1 -1  0 -1  1  1  0],0
[ 0  0  0 -1  1 -1  1  1  0],0
[ 0  0  0 -1  0 -1  1  1  1],0
[ 1 -1  0 -1  1 -1  1  1  0],0
[ 1 -1  0 -1  0 -1  1  1  1],0
[ 1 -1  0 -1  0 -1  1  1  0],-6.561
[ 0  0  0 -1  0 -1  1  1  0],-4.3046721
[-1  1 -1  0  1 -1  1 -1  1],-0.7282710000000001
[-1  1 -1  0  0 -1  1  0  1],-0.4778186031
[-1  0  0  0  0 -1  1  0  1],-0.31349678549391
[ 0 -1  0  1  0 -1  1  0  1],0
[ 1 -1 -1  1  0 -1  1  0  1],8.1
[ 1 -1 -1  0  0 -1  1  0  1],6.561
[ 0 -1  0  0  0 -1  1  0  1],4.3046721
[ 0  0 -1  1  0 -1  1  0  1],0
[ 1  0 -1 -1  0 -1  1  0  1],7.2171
[ 0  0 -1  0  0 -1  1  0  1],4.735139310000001
[ 1  0  0 -1  0 -1  1  0  1],-5.3144100000000005
[ 0  1  0 -1  0 -1  1  0  1],0
[ 0  0  1 -1  0 -1  1  0  1],0
[ 0  0  0 -1  1 -1  1  0  1],0
[ 1 -1  0 -1  1 -1  1  0  1],0
[ 1 -1  0 -1  0 -1  1  0  1],-6.561
[ 0  0  0 -1  0 -1  1  0  1],-4.3046721
[ 0 -1  1  1  0 -1  1  0  0],0
[ 0 -1  0  1  0 -1  1  0  0],6.561
[ 1  1  0  0  0 -1  1 -1  0],5.845851000000001
[ 1  0  1  0  0 -1  1 -1  0],0
[ 1  0  0  1  0 -1  1 -1  0],0
[ 1  0  0  0  1 -1  1 -1  0],0
[ 1  0  0  0  0 -1  1 -1  1],0
[ 1  1 -1  1  0 -1  1 -1  0],8.991
[ 1  1 -1  0  0 -1  1 -1  1],0
[ 1  1 -1  0  0 -1  1 -1  0],6.561
[ 1  0  0  0  0 -1  1 -1  0],4.3046721
[ 1  0  0  0  1  0  1 -1 -1],-4.782969
[ 0  1  0  0  1  0  1 -1 -1],0
[ 0  0  1  0  1  0  1 -1 -1],0
[ 0  0  0  1  1  0  1 -1 -1],0
[ 0  0  0  0  1  1  1 -1 -1],0
[ 1 -1  1  0  1  0  1 -1 -1],8.91
[ 1 -1  0  1  1  0  1 -1 -1],0
[ 1 -1  0  0  1  1  1 -1 -1],0
[ 1 -1  0  0  1  0  1 -1 -1],6.561
[ 0  0  0  0  1  0  1 -1 -1],4.3046721
[ 1  0 -1  0 -1  0  1  0  1],5.3144100000000005
[ 0  0 -1  1 -1  0  1  0  1],0
[ 1 -1 -1  0 -1  0  1  0  1],6.561
[ 0  0 -1  0 -1  0  1  0  1],4.3046721
[ 1  0  0  0 -1 -1  1  1  0],-5.3144100000000005
[ 0  1  0  0 -1 -1  1  1  0],5.3144100000000005
[ 0  0  1  0 -1 -1  1  1  0],0
[ 0  0  0  1 -1 -1  1  1  0],0
[ 0  0  0  0 -1 -1  1  1  1],8.1
[ 1 -1  0  1 -1 -1  1  1  0],0
[ 1 -1  0  0 -1 -1  1  1  1],0
[ 1 -1  0  0 -1 -1  1  1  0],-6.561
[ 0  0  0  0 -1 -1  1  1  0],3.8742048900000006
[-1  0  0  1 -1  0  1  0  1],-5.3144100000000005
[-1 -1  0  1 -1  1  1  0  1],0
[-1 -1  0  1 -1  1  1  0  0],-6.561
[-1  0  0  1 -1  0  1  0  0],-7.081865324100001
[-1  1 -1  0 -1  0  1  0  1],7.2171
[-1  0  0  0 -1  0  1  0  1],4.735139310000001
[ 0 -1  0  1 -1  0  1  0  1],0
[ 1 -1  0 -1 -1  0  1  0  1],7.2171
[ 0 -1  0  0 -1  0  1  0  1],4.735139310000001
[ 1  0  0 -1 -1  0  1  0  1],-8.1
[ 0  0  0 -1 -1  0  1  0  1],-6.561
[-1  1  0  0 -1 -1  1  1  1],8.91
[-1  1  0  0 -1 -1  1  1  0],6.561
[ 1  0  0  0 -1  0  1  1 -1],-0.3874166147951101
[ 0  1  0  0 -1  0  1  1 -1],-8.1
[ 0  0  1  0 -1  0  1  1 -1],0
[ 0  0  0  1 -1  0  1  1 -1],0
[ 1 -1  0  1 -1  0  1  1 -1],0
[ 1 -1  1 -1 -1  0  1  1 -1],-0.72899271
[ 1 -1  0  0 -1  0  1  1 -1],-0.4782921170310001
[ 0  0  0  0 -1  0  1  1 -1],-6.592380745798404
[-1  1 -1  1 -1  0  1 -1  1],-0.80181981
[-1  1  0  1 -1  0  0  0  0],-0.7438953027240789
[-1 -1  1  1 -1 -1  0  1  1],8.017542
[-1  0  1  1 -1 -1  0  0  1],4.778186031000001
[-1  0  0  1 -1  0  0  0  1],3.1349678549391
[ 0  0 -1  1  0 -1  1  0  0],6.561
[ 0  0  0  1  0 -1  0  0  0],4.732032585098709
[ 0 -1  0  1  1  0 -1  1  0],0
[ 0 -1  0  1  0  1 -1  1  0],0
[ 0 -1  0  1  0  0 -1  1  1],0
[ 1 -1 -1  1  1  0 -1  1  0],5.845851000000001
[ 1 -1 -1  1  0  1 -1  1  0],0
[ 1 -1 -1  1  0  0 -1  1  1],0
[ 1 -1 -1  1  1 -1 -1  1  1],8.1
[ 1 -1 -1  1  1 -1 -1  1  0],6.561
[ 1 -1 -1  1  0  0 -1  1  0],4.3046721
[ 0 -1  0  1  0  0 -1  1  0],2.82429536481
[ 0  0  0  1  0  0 -1  0  0],3.161605076987599
[ 1  0  0  1  0  0  0 -1  0],-3.0644999421948906
[ 0  0  0  1  1  0  0 -1  0],0
[ 0  1 -1  1  1  0  0 -1  0],-5.3144100000000005
[ 0  1 -1  1  0  1  0 -1  0],0
[ 0  1 -1  1  0  0  1 -1  0],6.5517548916851105
[ 0  1 -1  1  0  0  0 -1  1],-5.3221583671637465
[ 1  1 -1  1  1 -1  0 -1  0],-8.1
[ 0  1 -1  1  1 -1  0 -1  1],0
[ 0  1 -1  1  1 -1  0 -1  0],-7.2171
[ 0  1 -1  1  0  0  0 -1  0],5.792610172529879
[ 0  0  0  1  0  0  0 -1  0],3.4202216867849105
[ 1 -1  0  1  1  0  0 -1  0],5.152272665310001
[ 1 -1 -1  1  1  0  1 -1  0],0
[ 1 -1 -1  1  1  0  0 -1  1],0
