state,action
[-1  0  1  1  1 -1  0  0 -1],-5.3144100000000005
[-1  0  1  1  1  0  0  0 -1],-4.960772100000001
[-1  0  1  1 -1  1 -1  0  0],0
[-1  0  1  1 -1  1  0  0  0],7.2171
[-1 -1  1 -1  1  0  0  0  1],-8.1
[-1  0  1 -1  1 -1  0  0  1],-8.1
[-1  0  1 -1  1  0 -1  0  1],0
[-1  0  1 -1  1  0  0 -1  1],0
[-1  0  1 -1  1  0  0  0  1],-7.2171
[-1  1  1  1 -1  0  0 -1  1],-0.6561000000000001
[-1  1  1  0  0 -1 -1  0  1],0
[-1  1  1  0  0 -1  0 -1  1],-0.5845851000000001
[-1  1  1 -1  0 -1  1 -1  1],0
[-1  1  1 -1  0 -1  1  0  1],7.2171
[-1  1  1  0  0 -1  0  0  1],5.165606520000001
[-1  1  1  0  0  0 -1 -1  1],-0.5845851000000001
[-1  1  1  0  0  0 -1  0  1],6.561
[-1 -1  0  0  1  0  0  0  1],-5.3144100000000005
[-1  0 -1  0  1  0  0  0  1],3.4867844010000004
[-1  0  0 -1  1  0  0  0  1],-5.845851000000001
[-1  0  0  0  1 -1  0  0  1],-5.3144100000000005
[-1  0  0  0  1  0 -1  0  1],0
[-1  0  0  0  1  0  0 -1  1],-3.4867844010000004
[-1 -1  1  0  1 -1  0  0  1],-8.1
[-1 -1  1  0  1  0 -1  0  1],0
[-1 -1  1  0  1  0  0 -1  1],0
[-1 -1  1  0  1  0  0  0  1],-6.561
[-1  0  0  0  1  0  0  0  1],2.3938281548100004
[-1  1 -1 -1  1  0  0  0  1],-0.531441
[-1  1 -1  0  1 -1  0  0  1],-8.1
[-1  1 -1  0  1  0 -1  0  1],0
[-1  1 -1  0  1  0  0 -1  1],-0.813636171
[-1  1 -1 -1  1  1 -1  0  1],8.1
[-1  1 -1 -1  1  1  0 -1  1],-0.891
[-1  1 -1 -1  1  1  0  0  1],6.561
[-1  1 -1  0  1  0  0  0  1],4.3046721
[-1 -1  0  0  0  1  0  0  1],-8.1
[-1  0 -1  0  0  1  0  0  1],0
[-1  0  0 -1  0  1  0  0  1],0
[-1  0  0  0 -1  1  0  0  1],-0.6973568802
[-1  0  0  0  0  1 -1  0  1],0
[-1  0  0  0  0  1  0 -1  1],0
[-1  0  0  0  0  1  0  0  1],-6.561
[ 0 -1 -1  1  0  0  0  0  1],5.8989951000000005
[ 0 -1  0  1 -1  0  0  0  1],-4.651920963810001
[ 0 -1  0  1  0 -1  0  0  1],0
[ 0 -1  0  1  0  0 -1  0  1],-5.3144100000000005
[ 0 -1  0  1  0  0  0 -1  1],0
[ 0 -1 -1  1  1 -1  0  0  1],0
[ 0 -1 -1  1  1  0 -1  0  1],0
[ 0 -1 -1  1  1  0  0 -1  1],0
[ 0 -1 -1  1  1  0  0  0  1],7.2171
[ 0 -1  0  1  0  0  0  0  1],4.735139310000001
[ 0 -1 -1  0  1  0  0  0  1],-8.1
[ 0 -1  0 -1  1  0  0  0  1],-8.1
[ 0 -1  0  0  1 -1  0  0  1],-8.1
[ 0 -1  0  0  1  0 -1  0  1],-8.1
[ 0 -1  0  0  1  0  0 -1  1],-8.1
[ 0 -1  0  0  1  0  0  0  1],-7.28271
[ 1  1 -1 -1  0  0 -1  0  1],-8.1
[ 1  1 -1  0 -1  0 -1  0  1],8.91
[ 1  1 -1  0  0  0 -1 -1  1],5.31441
[ 1  1 -1  0  0  0 -1  0  1],6.561
[ 1  1 -1 -1  0  0  0 -1  1],-8.1
[ 1  1 -1  0 -1  0  0 -1  1],4.782969
[ 1  1 -1  0  0  0  0 -1  1],3.808594890000001
[ 1  1 -1 -1 -1  0  0  0  1],5.845851000000001
[ 1  1 -1 -1 -1 -1  1  0  1],8.1
[ 1  1 -1 -1 -1  0  1 -1  1],-0.81
[ 1  1 -1 -1 -1  0  1  0  1],6.561
[ 1  1 -1  0 -1  0  0  0  1],4.3046721
[ 0  0  1 -1 -1  0  0  0  1],5.845851000000001
[ 0  0  1  0 -1 -1  0  0  1],0
[ 0  0  1  0 -1  0 -1  0  1],-5.845851000000001
[ 0  0  1  0 -1  0  0 -1  1],0
[ 1  0  1 -1 -1 -1  0  0  1],8.1
[ 1  0  1 -1 -1  0 -1  0  1],-8.1
[ 1  0  1 -1 -1  0  0 -1  1],0
[ 1  0  1 -1 -1  0  0  0  1],6.561
[ 0  0  1  0 -1  0  0  0  1],4.3046721
[-1  0  0  0  1  1  0  0 -1],-5.3144100000000005
[ 0 -1  0  0  1  1  0  0 -1],-5.3144100000000005
[ 0  0 -1  0  1  1  0  0 -1],-0.3835462841100001
[ 0  0  0 -1  1  1  0  0 -1],0
[ 0  0  0  0  1  1 -1  0 -1],0
[-1  1  0 -1  1  1  0  0 -1],0
[-1  1  0  0  1  1 -1  0 -1],0
[-1  1  0  0  1  1  0  0 -1],-6.561
[ 0  0  0  0  1  1  0  0 -1],-0.7841864211290996
[ 1 -1 -1  0  1  1  0  0 -1],-8.1
[ 1 -1  0 -1  1  1  0  0 -1],-5.3144100000000005
[ 1 -1  0  0  1  1 -1  0 -1],0
[ 1 -1  0  0  1  1  0  0 -1],-4.960772100000001
[ 1  0  1 -1  0  1 -1 -1  0],-8.1
[ 1  0  1 -1  0  1 -1  0  0],-6.561
[ 1  0 -1 -1 -1  1  1  0  0],-5.3144100000000005
[ 1  0 -1  0 -1  1  1 -1  0],0
[ 1  0 -1  0 -1  1  1  0 -1],0
[ 1 -1 -1 -1 -1  1  1  0  1],-8.1
[ 1  0 -1 -1 -1  1  1 -1  1],0
[ 1  0 -1 -1 -1  1  1  0  1],-6.561
[ 1  0 -1  0 -1  1  1  0  0],-4.3046721
[ 1  0  0 -1 -1  1  1 -1  0],0
[ 1  0  0 -1 -1  1  1  0 -1],0
[ 1 -1  0 -1 -1  1  1  1 -1],-0.81
[ 1 -1  0 -1 -1  1  1  1  0],-0.6561000000000001
[ 1  0  0 -1 -1  1  1  0  0],-0.43046721000000016
[ 1  0  0  0 -1  1  1 -1 -1],0
[ 1  0  0  0 -1  1  1 -1  0],6.561
[ 0 -1  0  0 -1  1  0  0  1],-7.751321559900002
[ 0  0 -1  0 -1  1  0  0  1],-3.1381059609
[ 0  0  0 -1 -1  1  0  0  1],-0.8801194401000001
[ 0  0  0  0 -1  1 -1  0  1],-5.3144100000000005
[ 0  0  0  0 -1  1  0 -1  1],5.3144100000000005
[-1  1 -1  0 -1  1  0  0  1],-1.0628819999999999
[-1  1  0 -1 -1  1  0  0  1],-8.1
[-1  1  0  0 -1  1 -1  0  1],0
[-1  1  0  0 -1  1  0 -1  1],-8.1
[-1  1  0  0 -1  1  0  0  1],-0.86093442
[ 0  0  0  0 -1  1  0  0  1],3.863933877755086
[ 1 -1 -1  0 -1  1  0  0  1],-4.782969
[ 1 -1  0 -1 -1  1  0  0  1],0
[ 1 -1  0  0 -1  1 -1  0  1],-8.1
[ 1 -1  0  0 -1  1  0 -1  1],8.1
[ 1 -1 -1  0 -1  1  1 -1  1],8.1
[ 1 -1 -1  0 -1  1  1  0  1],6.561
[ 1 -1  0  0 -1  1  0  0  1],4.3046721
[ 1  0  0  0 -1  1 -1  1 -1],0
[ 1 -1  1  0 -1  1 -1  1 -1],-0.891
[ 1 -1  1  0 -1  1 -1  1  0],-0.6561000000000001
[ 1  0  0  0 -1  1 -1  1  0],-0.43046721000000016
[ 1 -1  1  0 -1  1  0  1 -1],-0.7217100000000001
[ 1  0  0  0 -1  1  0  1 -1],-0.47351393100000005
[ 0  1 -1 -1 -1  1  0  1  0],-0.5314410000000002
[ 0  1 -1  0 -1  1 -1  1  0],0
[ 0  1 -1  0 -1  1  0  1 -1],0
[ 0  1 -1 -1 -1  1  1  1 -1],-0.81
[ 0  1 -1 -1 -1  1  1  1  0],-0.6561000000000001
[ 0  1 -1  0 -1  1  0  1  0],-0.43046721000000016
[ 0  1  0 -1 -1  1 -1  1  0],0
[ 0  1  0  0 -1  1 -1  1 -1],0
[-1  1 -1  0 -1  1 -1  1  1],8.1
[-1  1  0 -1 -1  1 -1  1  1],0
[-1  1  0  0 -1  1 -1  1  1],6.561
[ 0  1  0  0 -1  1 -1  1  0],4.3046721
[ 0  1  1 -1 -1  1  0  0 -1],0
[ 0  1  1  0 -1  1 -1  0 -1],0
[ 0  1  1  0 -1  1  0 -1 -1],0
[ 0  1  1  0 -1  1  0  0 -1],6.561
[ 0 -1  0  1  0  0  1  0 -1],0
[ 0  0 -1  1  0  0  1  0 -1],0
[ 0  0  0  1 -1  0  1  0 -1],0
[ 0  0  0  1  0  0  1 -1 -1],0
[-1  1  0  1  0  0  1 -1 -1],0
[-1  1 -1  1  0  1  1 -1 -1],-8.1
[-1  1 -1  1  0  1  1  0 -1],6.561
[-1  1  0  1  0  0  1  0 -1],4.735139310000001
[ 0  0  0  1  0  0  1  0 -1],3.1067249012910008
[-1  0  0  0  1  0  1  0 -1],-6.0117668802
[ 0 -1  0  0  1  0  1  0 -1],-6.908733000000001
[ 0  0 -1  0  1  0  1  0 -1],-5.34927784401
[ 0  0  0 -1  1  0  1  0 -1],-5.3144100000000005
[ 0  0  0  0  1  0  1 -1 -1],-5.3144100000000005
[-1  1 -1  0  1  0  1  0 -1],-6.908733000000001
[-1  1  0 -1  1  0  1  0 -1],-8.1
[-1  1  0  0  1  0  1 -1 -1],-8.1
[-1  1 -1  0  1  1  1 -1 -1],-8.91
[-1  1 -1  0  1  1  1  0 -1],-8.00442
[-1  1  0  0  1  0  1  0 -1],-7.260146721
[ 0  0  0  0  1  0  1  0 -1],-6.131134925003382
[ 1 -1 -1  0  1  0  1  0 -1],-8.91
[ 1 -1  0 -1  1  0  1  0 -1],-8.1
[ 1 -1  0  0  1  0  1 -1 -1],-8.1
[ 1 -1  0  0  1  0  1  0 -1],-7.873200000000001
[ 0  1 -1  0  1 -1  1 -1  0],5.3144100000000005
[ 0  1 -1  0  1 -1  1  0 -1],0
[ 0  1 -1  0  1 -1  1  0  0],3.648572100000001
[ 1  1  0  0 -1 -1  1 -1  0],-8.1
[ 1  1  0  0 -1  0  1 -1 -1],0
[ 1  1  0  0 -1  0  1 -1  0],-7.2171
[-1  0  1  1  0  0  1 -1 -1],0
[-1  0  1  1  0  0  1  0 -1],6.561
[-1 -1  0  0  1  0  1  0  0],-8.1
[-1  0 -1  0  1  0  1  0  0],5.228088027262884
[-1  0  0 -1  1  0  1  0  0],-5.3144100000000005
[-1  0  0  0  1  0  1 -1  0],-5.3144100000000005
[-1  0  0  0  1  0  1  0  0],4.143065637348847
[ 1  0 -1 -1  1  0  1  0 -1],-0.5314410000000002
[ 1  0 -1  0  1 -1  1  0 -1],0
[ 1  0 -1  0  1  0  1 -1 -1],5.845851000000001
[ 1  0 -1 -1  1  1  1 -1 -1],-0.81
[ 1  0 -1 -1  1  1  1  0 -1],-0.6561000000000001
[ 1  0 -1  0  1  0  1  0 -1],-0.43046721000000016
[ 1  0  0 -1  1 -1  1  0 -1],-7.510100490000001
[ 1  0  0 -1  1  0  1 -1 -1],0
[ 1  0  0 -1  1  0  1  0 -1],4.122086031000002
[ 1  0  0  0  1 -1  1 -1 -1],0
[ 1  0  0  0  1 -1  1  0 -1],-6.739281396900001
[ 1  0  1 -1 -1 -1  1  0  0],0
[ 1  0  1 -1 -1  0  1 -1  0],0
[ 1  0  1 -1 -1  0  1  0 -1],0
[ 1 -1  1 -1 -1 -1  1  0  1],8.91
[ 1 -1  1 -1 -1  0  1 -1  1],0
[ 1 -1  1 -1 -1  0  1  0  1],6.561
[ 1  0  1 -1 -1  0  1  0  0],4.778186031000001
[ 1 -1 -1  0 -1  0  1  1  0],-5.845851000000001
[ 1 -1  0 -1 -1  0  1  1  0],-8.1
[ 1 -1  0  0 -1 -1  1  1  0],5.8989951000000005
[ 1 -1  0  0 -1  0  1  1 -1],-0.5314410000000002
[ 1 -1  0  0 -1  0  1  1  0],-4.735139310000001
[ 1  0 -1 -1 -1  0  1  1  0],-8.1
[ 1  0 -1  0 -1 -1  1  1  0],0
[ 1  0 -1  0 -1  0  1  1 -1],0
[ 1  0 -1  0 -1  0  1  1  0],-6.561
[ 0  1 -1  0  1  0  1 -1 -1],0
[ 0  1 -1 -1  1  1  1 -1 -1],-0.81
[ 0  1 -1 -1  1  1  1  0 -1],-0.6561000000000001
[ 0  1 -1  0  1  0  1  0 -1],-0.43046721000000016
[ 0 -1 -1  1  0  0  1  0  0],0
[ 0  0 -1  1 -1  0  1  0  0],0
[ 0  0 -1  1  0  0  1 -1  0],0
[-1  1 -1  1  0  0  1  1 -1],7.2171
[ 0  0 -1  1  0  0  1  0  0],3.1349678549391
[ 0 -1 -1  0  1  0  1  0  0],-0.7322247242099998
[ 0  0 -1 -1  1  0  1  0  0],-0.9149872841100006
[ 0  0 -1  0  1  0  1 -1  0],0
[-1  1 -1  0  1  0  1 -1  0],-0.779273727381
[-1  1 -1  1  1  0  1 -1  0],-0.8660519999999999
[-1  1 -1  0  1  0  1  0  0],-0.8045087781131999
[ 0  0 -1  0  1  0  1  0  0],2.3109588691661793
[ 1 -1 -1 -1  1  0  1  0  0],-1.1160260999999996
[ 1 -1 -1  0  1  0  1 -1  0],0
[ 1 -1 -1  0  1  0  1  0  0],-0.9039811409999998
[ 0  1 -1 -1  1  1  1 -1  0],-0.7217100000000001
[ 1  1 -1  0  1 -1  1 -1 -1],8.91
[ 1  1 -1  0  1 -1  1 -1  0],6.561
[-1  0 -1  0  0  1  1  0  0],-3.4867844010000004
[ 0 -1 -1  0  0  1  1  0  0],-0.34867844010000015
[ 0  0 -1 -1  0  1  1  0  0],0
[ 0  0 -1  0  0  1  1 -1  0],0
[ 0  0 -1  0  0  1  1  0 -1],0
[-1  1 -1 -1  0  1  1  0  0],-5.3144100000000005
[-1  1 -1  0  0  1  1 -1  0],0
[-1  1 -1  0  0  1  1  0 -1],-6.4835802000000005
[-1  1 -1 -1  0  1  1  1 -1],-8.1
[-1  1 -1 -1  0  1  1  1  0],-6.561
[-1  1 -1  0  0  1  1  0  0],-4.3046721
[ 0  0 -1  0  0  1  1  0  0],-0.5648590729620002
[ 1 -1 -1 -1  0  1  1  0  0],-0.5314410000000002
[ 1 -1 -1  0  0  1  1 -1  0],0
[ 1 -1 -1  0  0  1  1  0 -1],0
[ 1 -1 -1 -1  0  1  1  1 -1],-0.81
[ 1 -1 -1 -1  0  1  1  1  0],-0.6561000000000001
[ 1 -1 -1  0  0  1  1  0  0],-0.43046721000000016
[-1  0 -1  0  0  0  1  1  0],-5.3144100000000005
[ 0 -1 -1  0  0  0  1  1  0],-3.4867844010000004
[ 0  0 -1 -1  0  0  1  1  0],3.835462841100001
[ 0  0 -1  0  0 -1  1  1  0],-4.930863715889999
[ 0  0 -1  0  0  0  1  1 -1],0
[-1  1 -1 -1  0  0  1  1  0],-8.1
[-1  1 -1  0  0 -1  1  1  0],-8.1
[-1  1 -1  0  0  0  1  1 -1],0
[-1  1 -1  0  0  0  1  1  0],-6.561
[ 0  0 -1  0  0  0  1  1  0],2.781248643810001
[ 1 -1 -1 -1  0  0  1  1  0],-5.3144100000000005
[ 1 -1 -1  0  0 -1  1  1  0],-8.1
[ 1 -1 -1  0  0  0  1  1 -1],0
[ 1 -1 -1 -1  1 -1  1  1  0],-8.1
[ 1 -1 -1 -1  1  0  1  1 -1],0
[ 1 -1 -1 -1  1  0  1  1  0],-6.561
[ 1 -1 -1  0  0  0  1  1  0],-4.3046721
[ 1  0 -1 -1  0 -1  1  1  0],-7.515414899999999
[ 1  0 -1 -1  0  0  1  1 -1],0
[ 1  1 -1 -1  0 -1  1  1 -1],0
[ 1  1 -1 -1  0 -1  1  1  0],7.2171
[ 1  0 -1 -1  0  0  1  1  0],4.735139310000001
[-1  0 -1  0  0  0  1  0  1],5.206319683569001
[ 0 -1 -1  0  0  0  1  0  1],-5.3144100000000005
[ 0  0 -1 -1  0  0  1  0  1],-5.3144100000000005
[ 0  0 -1  0 -1  0  1  0  1],-5.3144100000000005
[ 0  0 -1  0  0 -1  1  0  1],-5.3144100000000005
[ 0  0 -1  0  0  0  1 -1  1],-5.3144100000000005
[-1  1 -1 -1  0  0  1  0  1],-5.3144100000000005
[-1  1 -1  0 -1  0  1  0  1],-8.1
[-1  1 -1  0  0 -1  1  0  1],-0.5314410000000002
[-1  1 -1  0  0  0  1 -1  1],-0.5845851000000001
[-1  1 -1 -1  1 -1  1  0  1],-8.1
[-1  1 -1 -1  1  0  1 -1  1],-0.89991
[-1  1 -1 -1  1  0  1  0  1],-1.3121999999999998
[-1  1 -1  0  0  0  1  0  1],-0.903981141
[ 0  0 -1  0  0  0  1  0  1],4.081738056055416
[ 1 -1 -1 -1  0  0  1  0  1],-8.1
[ 1 -1 -1  0 -1  0  1  0  1],-8.1
[ 1 -1 -1  0  0 -1  1  0  1],-8.1
[ 1 -1 -1  0  0  0  1 -1  1],-8.1
[ 1 -1 -1  0  0  0  1  0  1],-6.561
[ 1  0 -1 -1 -1  0  1  0  1],-8.1
[ 1  0 -1 -1  0 -1  1  0  1],-8.1
[ 1  0 -1 -1  0  0  1 -1  1],-0.5314410000000002
[ 1  0 -1 -1  0  0  1  0  1],-1.0865672100000001
[ 1  0  0 -1 -1 -1  1  1  0],0
[ 1  0  0 -1 -1  0  1  1 -1],0
[ 1  0  0 -1 -1  0  1  1  0],-6.561
[ 1  0 -1 -1  1 -1  1  0  0],5.3144100000000005
[ 1  0 -1  0  1 -1  1 -1  0],0
[ 1  0 -1 -1  1 -1  1  1 -1],8.1
[ 1  0 -1 -1  1 -1  1  1  0],6.561
[ 1  0 -1  0  1 -1  1  0  0],4.3046721
[-1  0  0  0  0 -1  1  1  0],-5.3144100000000005
[ 0 -1  0  0  0 -1  1  1  0],-5.3144100000000005
[ 0  0  0 -1  0 -1  1  1  0],3.835462841100001
[ 0  0  0  0  0 -1  1  1 -1],0
[-1  1  0 -1  0 -1  1  1  0],0
[-1  1  0  0  0 -1  1  1 -1],0
[-1  1  0  0  0 -1  1  1  0],-6.561
[ 0  0  0  0  0 -1  1  1  0],2.6599735472039105
[ 1 -1  0 -1  0 -1  1  1  0],5.845851000000001
[ 1 -1  0  0  0 -1  1  1 -1],0
[ 1 -1  0  0  0 -1  1  1  0],-6.561
[ 1  0 -1  0  0 -1  1  1 -1],0
[ 1  0 -1  0  0 -1  1  1  0],-6.087486068999999
[ 1  0  0 -1  0 -1  1  1 -1],0
[ 1 -1  1 -1  0 -1  1  1 -1],0
[ 1 -1  1 -1  0 -1  1  1  0],7.2171
[ 1  0  0 -1  0 -1  1  1  0],4.735139310000001
[-1  0  0  0  0 -1  1  0  1],-0.34867844010000015
[ 0 -1  0  0  0 -1  1  0  1],-5.3144100000000005
[ 0  0  0 -1  0 -1  1  0  1],3.835462841100001
[ 0  0  0  0 -1 -1  1  0  1],0
[ 0  0  0  0  0 -1  1 -1  1],0
[-1  1  0 -1  0 -1  1  0  1],0
[-1  1  0  0 -1 -1  1  0  1],0
[-1  1  0  0  0 -1  1 -1  1],0
[-1  1 -1  0  1 -1  1 -1  1],-0.81
[-1  1 -1  0  1 -1  1  0  1],-0.6561000000000001
[-1  1  0  0  0 -1  1  0  1],-0.43046721000000016
[ 0  0  0  0  0 -1  1  0  1],2.63292854075452
[ 1 -1  0 -1  0 -1  1  0  1],5.845851000000001
[ 1 -1  0  0 -1 -1  1  0  1],0
[ 1 -1  0  0  0 -1  1 -1  1],0
[ 1 -1  0  0  0 -1  1  0  1],-6.561
[ 1  0 -1  0 -1 -1  1  0  1],0
[ 1  0 -1  0  0 -1  1 -1  1],0
[ 1  0 -1  0  0 -1  1  0  1],-6.561
[ 1  0  0 -1 -1 -1  1  0  1],8.1
[ 1  0  0 -1  0 -1  1 -1  1],0
[ 1 -1  1 -1  0 -1  1 -1  1],0
[ 1 -1  1 -1  0 -1  1  0  1],7.2171
[ 1  0  0 -1  0 -1  1  0  1],4.735139310000001
[ 1  1  0  0  0 -1  1 -1 -1],-8.1
[ 1  1  0  0  0 -1  1 -1  0],-7.2171
[ 1  0  0  0  1  0  1 -1 -1],4.079039310000002
[ 1  0 -1  0 -1  0  1 -1  1],0
[ 1  0 -1  0 -1  0  1  0  1],-6.561
[ 1  0  0  0 -1 -1  1  1 -1],0
[ 1 -1  1  0 -1 -1  1  1 -1],0
[ 1 -1  1  0 -1 -1  1  1  0],7.282710000000001
[ 1  0  0  0 -1 -1  1  1  0],4.778186031000001
[ 0 -1  0  1 -1  0  1  0  0],0
[ 0  0  0  1 -1  0  1 -1  0],0
[-1 -1  0  1 -1  1  1  0  0],5.3144100000000005
[-1  0 -1  1 -1  1  1  0  0],5.845851000000001
[-1  0  0  1 -1  1  1 -1  0],0
[-1  0  0  1 -1  1  1  0 -1],0
[-1 -1 -1  1 -1  1  1  1  0],8.91
[-1 -1  0  1 -1  1  1  1 -1],0
[-1 -1  0  1 -1  1  1  1  0],6.561
[-1  0  0  1 -1  1  1  0  0],4.3046721
[ 0  0  0  1 -1  0  1  0  0],5.35930858562301
[-1  0  0  0 -1  0  1  0  1],-5.3144100000000005
[ 0 -1  0  0 -1  0  1  0  1],-5.3144100000000005
[ 0  0  0 -1 -1  0  1  0  1],5.3144100000000005
[ 0  0  0  0 -1  0  1 -1  1],0
[-1  1  0 -1 -1  0  1  0  1],0
[-1  1  0  0 -1  0  1 -1  1],0
[-1  1  0  0 -1  0  1  0  1],-6.561
[ 0  0  0  0 -1  0  1  0  1],3.831158169000001
[ 1 -1  0 -1 -1  0  1  0  1],-8.1
[ 1 -1  0  0 -1  0  1 -1  1],0
[ 1 -1  0  0 -1  0  1  0  1],-6.561
[ 1  0  0 -1 -1  0  1 -1  1],0
[ 1  0  0 -1 -1  0  1  0  1],6.561
[ 0  1 -1  0 -1 -1  1  1  0],0
[ 0  1  0 -1 -1 -1  1  1  0],0
[ 0  1  0  0 -1 -1  1  1 -1],0
[ 0  1  0  0 -1 -1  1  1  0],-6.561
[ 1 -1  1  0 -1  0  1  1 -1],-0.6561000000000001
[ 1  0  0  0 -1  0  1  1 -1],-0.43046721000000016
[ 0  1 -1  0 -1  0  1  1 -1],0
[ 0  1  0 -1 -1  0  1  1 -1],0
[ 0  1  0  0 -1  0  1  1 -1],6.561
[ 0  1  1 -1 -1 -1  1  0  0],8.1
[ 0  1  1 -1 -1  0  1 -1  0],0
[ 0  1  1 -1 -1  0  1  0 -1],-8.1
[ 0  1  1 -1 -1  0  1  0  0],6.561
[ 0  1  0  1 -1 -1  0  0  0],0
[ 0  1  0  1 -1  0 -1  0  0],5.8989951000000005
[ 0  1  0  1 -1  0  0  0 -1],0
[-1  1  0  1 -1 -1  0  0  1],-1.0628819999999999
[-1  1  0  1 -1  0 -1  0  1],-1.1160260999999996
[-1  1  0  1 -1  0  0 -1  1],-1.17448461
[-1  1 -1  1 -1  0  1 -1  1],-0.891
[-1  1 -1  1 -1  0  1  0  1],-0.6561000000000001
[-1  1  0  1 -1  0  0  0  1],-0.86093442
[ 0  1  0  1 -1  0  0  0  0],4.7068963563519
[ 0  0  1  1 -1 -1  0  0  0],0
[ 0  0  1  1 -1  0 -1  0  0],0
[ 0  0  1  1 -1  0  0  0 -1],0
[ 0  1  1  1 -1 -1  0 -1  0],0
[ 0  1  1  1 -1  0 -1 -1  0],-8.1
[ 0  1  1  1 -1  0  0 -1 -1],0
[-1  1  1  1 -1  0  1 -1 -1],8.1
[-1  1  1  1 -1  0  1 -1  0],6.561
[ 0  1  1  1 -1  0  0 -1  0],4.735139310000001
[ 0  0  1  1 -1  0  0  0  0],3.580238832291001
[ 0  0 -1  1 -1  0  0  0  1],-3.138105960900001
[ 0  0  0  1 -1 -1  0  0  1],-4.965731559900001
[ 0  0  0  1 -1  0 -1  0  1],-0.3486784400999996
[ 0  0  0  1 -1  0  0 -1  1],0.18276255989999957
[-1  0  1  1 -1 -1  0  0  1],-5.3144100000000005
[-1  0  1  1 -1  0 -1  0  1],-8.1
[-1  0  1  1 -1  0  0 -1  1],0
[-1 -1  1  1 -1 -1  0  1  1],-8.91
[-1  0  1  1 -1 -1 -1  1  1],-0.891
[-1  0  1  1 -1 -1  0  1  1],-1.3778099999999993
[-1  0  1  1 -1  0  0  0  1],-4.3046721
[ 0  0  0  1 -1  0  0  0  1],4.303244667059756
[ 1 -1  0  1 -1  0 -1  1  0],5.845851000000001
[ 1 -1  0  1  0 -1 -1  1  0],0
[ 1 -1  0  1  0  0 -1  1 -1],0
[ 1 -1 -1  1  1 -1 -1  1  0],-8.1
[ 1 -1 -1  1  1  0 -1  1 -1],-8.1
[ 1 -1 -1  1  1  0 -1  1  0],-7.2171
[ 1 -1  0  1  0  0 -1  1  0],4.3046721
[ 0  1 -1  1  1 -1  0 -1  0],5.845851000000001
[ 0  1 -1  1  1  0 -1 -1  0],-8.1
[ 0  1 -1  1  1  0  0 -1 -1],0
[ 1  1 -1  1  1 -1  0 -1 -1],8.1
[ 1  1 -1  1  1 -1  0 -1  0],6.561
[ 0  1 -1  1  1  0  0 -1  0],4.3046721
[ 1  0  0  1  0 -1  0 -1  0],-5.3144100000000005
[ 1  0  0  1  0  0 -1 -1  0],3.835462841100001
[ 1  0  0  1  0  0  0 -1 -1],0
[ 1 -1  0  1  1 -1  0 -1  0],-6.377292000000001
[ 1 -1  0  1  1  0 -1 -1  0],0
[ 1 -1  0  1  1  0  0 -1 -1],0
[ 1 -1  0  1  1  0  0 -1  0],-5.821706520000001
[ 1  0  0  1  0  0  0 -1  0],2.6313001263458116
[ 1  0  0  1  0 -1  0  0 -1],0
[ 1  0  0  1  0  0 -1  0 -1],0
[ 1  0  0  1  0  0  0  0 -1],-4.735139310000001
[-1  1  0  1  0  1 -1  0 -1],0
[-1  1  0  1  0  1  0 -1 -1],5.845851000000001
[-1  1  0  1  0  1  0  0 -1],5.9049
[ 1 -1  1  1 -1  0 -1 -1  1],8.1
[ 1 -1  1  1 -1  0 -1  0  1],6.561
[-1  0  0  0 -1  0  0  1  1],-5.3144100000000005
[ 0 -1  0  0 -1  0  0  1  1],-4.93546627129932
[ 0  0 -1  0 -1  0  0  1  1],-5.3144100000000005
[ 0  0  0 -1 -1  0  0  1  1],-5.3144100000000005
[ 0  0  0  0 -1 -1  0  1  1],-8.139727485544249
[ 0  0  0  0 -1  0 -1  1  1],-4.965269854588019
[-1  1 -1  0 -1  0  0  1  1],-8.1
[-1  1  0 -1 -1  0  0  1  1],0
[-1  1  0  0 -1 -1  0  1  1],-8.1
[-1  1  0  0 -1  0 -1  1  1],5.3144100000000005
[-1  1  0  0 -1  0  0  1  1],-6.561
[ 0  0  0  0 -1  0  0  1  1],-6.627667125953492
[ 1 -1 -1  0 -1  0  0  1  1],-5.3144100000000005
[ 1 -1  0 -1 -1  0  0  1  1],-8.1
[ 1 -1  0  0 -1 -1  0  1  1],5.3144100000000005
[ 1 -1  0  0 -1  0 -1  1  1],-5.3144100000000005
[ 1 -1 -1  1 -1 -1  0  1  1],-8.1
[ 1 -1 -1  1 -1  0 -1  1  1],8.91
[ 1 -1 -1  1 -1  0  0  1  1],6.561
[ 1 -1  0  0 -1  0  0  1  1],3.8742048900000006
[ 1  0 -1 -1 -1  0  0  1  1],-8.1
[ 1  0 -1  0 -1 -1  0  1  1],5.8989951000000005
[ 1  0 -1  0 -1  0 -1  1  1],8.1
[ 1  0 -1  0 -1  0  0  1  1],4.079039310000002
[ 1  1 -1 -1  0 -1  1 -1  1],0
[ 1  1 -1 -1  0  0  1 -1  1],-0.6561000000000001
[ 1  1  0 -1 -1 -1  0  0  1],8.91
[ 1  1  0 -1 -1  0 -1  0  1],-8.1
[ 1  1  0 -1 -1  0  0 -1  1],-8.1
[ 1  1 -1 -1 -1 -1  0  1  1],8.91
[ 1  1 -1 -1 -1  0 -1  1  1],0
